,subj_sess,time,key,value
14151,U555_ses0,1659908798175.04,syncPulse,{}
14183,U555_ses0,1659908799125.49,syncPulse,{}
14223,U555_ses0,1659908800154.74,syncPulse,{}
14263,U555_ses0,1659908801252.99,syncPulse,{}
14305,U555_ses0,1659908802387.21,syncPulse,{}
14346,U555_ses0,1659908803501.68,syncPulse,{}
14380,U555_ses0,1659908804419.94,syncPulse,{}
14411,U555_ses0,1659908805240.32,syncPulse,{}
14450,U555_ses0,1659908806341.68,syncPulse,{}
14486,U555_ses0,1659908807297.94,syncPulse,{}
14524,U555_ses0,1659908808348.19,syncPulse,{}
14564,U555_ses0,1659908809390.61,syncPulse,{}
14606,U555_ses0,1659908810543.09,syncPulse,{}
14650,U555_ses0,1659908811674.81,syncPulse,{}
14682,U555_ses0,1659908812627.1,syncPulse,{}
14724,U555_ses0,1659908813680.52,syncPulse,{}
14761,U555_ses0,1659908814693.79,syncPulse,{}
14791,U555_ses0,1659908815520.98,syncPulse,{}
14833,U555_ses0,1659908816666.39,syncPulse,{}
14872,U555_ses0,1659908817687.61,syncPulse,{}
14910,U555_ses0,1659908818714.92,syncPulse,{}
14949,U555_ses0,1659908819789.3,syncPulse,{}
14983,U555_ses0,1659908820623.52,syncPulse,{}
15031,U555_ses0,1659908821769.71,syncPulse,{}
15048,U555_ses0,1659908822641.15,syncPulse,{}
15049,U555_ses0,1659908823736.39,syncPulse,{}
15050,U555_ses0,1659908824582.76,syncPulse,{}
15051,U555_ses0,1659908825501.25,syncPulse,{}
15052,U555_ses0,1659908826503.37,syncPulse,{}
15053,U555_ses0,1659908827622.95,syncPulse,{}
15054,U555_ses0,1659908828668.14,syncPulse,{}
15055,U555_ses0,1659908829719.36,syncPulse,{}
15056,U555_ses0,1659908830806.76,syncPulse,{}
15057,U555_ses0,1659908831890.19,syncPulse,{}
15058,U555_ses0,1659908832761.53,syncPulse,{}
15059,U555_ses0,1659908833728.81,syncPulse,{}
15060,U555_ses0,1659908834636.05,syncPulse,{}
15061,U555_ses0,1659908835459.43,syncPulse,{}
15062,U555_ses0,1659908836348.91,syncPulse,{}
15063,U555_ses0,1659908837521.19,syncPulse,{}
15064,U555_ses0,1659908838582.49,syncPulse,{}
15065,U555_ses0,1659908839434.72,syncPulse,{}
15066,U555_ses0,1659908840393.14,syncPulse,{}
15067,U555_ses0,1659908841486.38,syncPulse,{}
15068,U555_ses0,1659908842681.81,syncPulse,{}
15069,U555_ses0,1659908843567.12,syncPulse,{}
15070,U555_ses0,1659908844671.48,syncPulse,{}
15071,U555_ses0,1659908845854.81,syncPulse,{}
15072,U555_ses0,1659908846882.0,syncPulse,{}
15073,U555_ses0,1659908847815.28,syncPulse,{}
15074,U555_ses0,1659908848846.81,syncPulse,{}
15075,U555_ses0,1659908849794.13,syncPulse,{}
15076,U555_ses0,1659908850953.54,syncPulse,{}
15077,U555_ses0,1659908851867.75,syncPulse,{}
15078,U555_ses0,1659908853009.97,syncPulse,{}
15079,U555_ses0,1659908854187.31,syncPulse,{}
15080,U555_ses0,1659908855103.59,syncPulse,{}
15081,U555_ses0,1659908856185.79,syncPulse,{}
15082,U555_ses0,1659908857212.12,syncPulse,{}
15083,U555_ses0,1659908858050.31,syncPulse,{}
15084,U555_ses0,1659908859118.49,syncPulse,{}
15085,U555_ses0,1659908860317.69,syncPulse,{}
15086,U555_ses0,1659908861335.89,syncPulse,{}
15087,U555_ses0,1659908862518.12,syncPulse,{}
15088,U555_ses0,1659908863628.54,syncPulse,{}
15089,U555_ses0,1659908864826.86,syncPulse,{}
15090,U555_ses0,1659908865982.17,syncPulse,{}
15091,U555_ses0,1659908866850.42,syncPulse,{}
15129,U555_ses0,1659908867910.66,syncPulse,{}
15171,U555_ses0,1659908869095.12,syncPulse,{}
15182,U555_ses0,1659908870041.52,syncPulse,{}
15183,U555_ses0,1659908871031.86,syncPulse,{}
15184,U555_ses0,1659908872170.29,syncPulse,{}
15185,U555_ses0,1659908873343.81,syncPulse,{}
15186,U555_ses0,1659908874504.21,syncPulse,{}
15187,U555_ses0,1659908875478.69,syncPulse,{}
15188,U555_ses0,1659908876395.18,syncPulse,{}
15189,U555_ses0,1659908877335.59,syncPulse,{}
15190,U555_ses0,1659908878485.81,syncPulse,{}
15226,U555_ses0,1659908879671.92,syncPulse,{}
15277,U555_ses0,1659908880863.37,syncPulse,{}
15319,U555_ses0,1659908881725.69,syncPulse,{}
15367,U555_ses0,1659908882817.02,syncPulse,{}
15409,U555_ses0,1659908883685.2,syncPulse,{}
15447,U555_ses0,1659908884572.6,syncPulse,{}
15490,U555_ses0,1659908885469.95,syncPulse,{}
15538,U555_ses0,1659908886561.24,syncPulse,{}
15582,U555_ses0,1659908887534.45,syncPulse,{}
15636,U555_ses0,1659908888674.69,syncPulse,{}
15673,U555_ses0,1659908889568.1,syncPulse,{}
15715,U555_ses0,1659908890419.27,syncPulse,{}
15760,U555_ses0,1659908891443.54,syncPulse,{}
15806,U555_ses0,1659908892440.85,syncPulse,{}
15842,U555_ses0,1659908893292.22,syncPulse,{}
15886,U555_ses0,1659908894196.45,syncPulse,{}
15934,U555_ses0,1659908895257.86,syncPulse,{}
15980,U555_ses0,1659908896291.09,syncPulse,{}
16025,U555_ses0,1659908897267.27,syncPulse,{}
16079,U555_ses0,1659908898449.47,syncPulse,{}
16131,U555_ses0,1659908899646.8,syncPulse,{}
16173,U555_ses0,1659908900577.14,syncPulse,{}
16220,U555_ses0,1659908901612.39,syncPulse,{}
16264,U555_ses0,1659908902535.71,syncPulse,{}
16311,U555_ses0,1659908903578.11,syncPulse,{}
16366,U555_ses0,1659908904764.41,syncPulse,{}
16403,U555_ses0,1659908905605.86,syncPulse,{}
16449,U555_ses0,1659908906615.3,syncPulse,{}
16505,U555_ses0,1659908907801.47,syncPulse,{}
16549,U555_ses0,1659908908754.89,syncPulse,{}
16581,U555_ses0,1659908909723.09,syncPulse,{}
16582,U555_ses0,1659908910785.32,syncPulse,{}
16583,U555_ses0,1659908911960.77,syncPulse,{}
16584,U555_ses0,1659908913092.26,syncPulse,{}
16585,U555_ses0,1659908914132.52,syncPulse,{}
16586,U555_ses0,1659908914978.93,syncPulse,{}
16587,U555_ses0,1659908915984.23,syncPulse,{}
16588,U555_ses0,1659908916892.64,syncPulse,{}
16604,U555_ses0,1659908939785.61,syncPulse,{}
16609,U555_ses0,1659908940795.05,syncPulse,{}
16635,U555_ses0,1659908941917.51,syncPulse,{}
16647,U555_ses0,1659908942987.89,syncPulse,{}
16655,U555_ses0,1659908943904.18,syncPulse,{}
16656,U555_ses0,1659908944863.54,syncPulse,{}
16666,U555_ses0,1659908945668.5,syncPulse,{}
16667,U555_ses0,1659908946608.9,syncPulse,{}
16668,U555_ses0,1659908947566.21,syncPulse,{}
16669,U555_ses0,1659908948530.45,syncPulse,{}
16670,U555_ses0,1659908949532.83,syncPulse,{}
16671,U555_ses0,1659908950425.23,syncPulse,{}
16672,U555_ses0,1659908951340.43,syncPulse,{}
16673,U555_ses0,1659908952392.72,syncPulse,{}
16674,U555_ses0,1659908953487.09,syncPulse,{}
16675,U555_ses0,1659908954481.46,syncPulse,{}
16679,U555_ses0,1659908955334.93,syncPulse,{}
16680,U555_ses0,1659908956440.11,syncPulse,{}
16681,U555_ses0,1659908957261.4,syncPulse,{}
16710,U555_ses0,1659908958103.28,syncPulse,{}
16745,U555_ses0,1659908958937.52,syncPulse,{}
16783,U555_ses0,1659908959996.96,syncPulse,{}
16829,U555_ses0,1659908961183.2,syncPulse,{}
16858,U555_ses0,1659908962006.37,syncPulse,{}
16892,U555_ses0,1659908962881.7,syncPulse,{}
16933,U555_ses0,1659908963976.08,syncPulse,{}
16978,U555_ses0,1659908965142.44,syncPulse,{}
17012,U555_ses0,1659908966118.67,syncPulse,{}
17047,U555_ses0,1659908966994.11,syncPulse,{}
17087,U555_ses0,1659908968093.56,syncPulse,{}
17126,U555_ses0,1659908969115.01,syncPulse,{}
17166,U555_ses0,1659908970136.48,syncPulse,{}
17201,U555_ses0,1659908971087.73,syncPulse,{}
17243,U555_ses0,1659908972167.01,syncPulse,{}
17279,U555_ses0,1659908973096.23,syncPulse,{}
17324,U555_ses0,1659908974277.51,syncPulse,{}
17362,U555_ses0,1659908975327.99,syncPulse,{}
17396,U555_ses0,1659908976205.2,syncPulse,{}
17436,U555_ses0,1659908977323.44,syncPulse,{}
17472,U555_ses0,1659908978274.59,syncPulse,{}
17501,U555_ses0,1659908979085.79,syncPulse,{}
17536,U555_ses0,1659908980008.13,syncPulse,{}
17573,U555_ses0,1659908981010.59,syncPulse,{}
17618,U555_ses0,1659908982170.82,syncPulse,{}
17648,U555_ses0,1659908982981.08,syncPulse,{}
17677,U555_ses0,1659908983799.43,syncPulse,{}
17714,U555_ses0,1659908984820.83,syncPulse,{}
17759,U555_ses0,1659908985953.07,syncPulse,{}
17798,U555_ses0,1659908987057.4,syncPulse,{}
17822,U555_ses0,1659908988202.65,syncPulse,{}
17823,U555_ses0,1659908989167.92,syncPulse,{}
17824,U555_ses0,1659908990136.29,syncPulse,{}
17826,U555_ses0,1659908991000.77,syncPulse,{}
17829,U555_ses0,1659908991931.11,syncPulse,{}
17831,U555_ses0,1659908992971.29,syncPulse,{}
17840,U555_ses0,1659908994130.01,syncPulse,{}
17841,U555_ses0,1659908995152.54,syncPulse,{}
17842,U555_ses0,1659908996250.81,syncPulse,{}
17843,U555_ses0,1659908997246.1,syncPulse,{}
17844,U555_ses0,1659908998268.25,syncPulse,{}
17845,U555_ses0,1659908999261.5,syncPulse,{}
17846,U555_ses0,1659909000289.72,syncPulse,{}
17847,U555_ses0,1659909001153.95,syncPulse,{}
17848,U555_ses0,1659909002211.24,syncPulse,{}
17849,U555_ses0,1659909003353.43,syncPulse,{}
17860,U555_ses0,1659909004533.68,syncPulse,{}
17861,U555_ses0,1659909005674.86,syncPulse,{}
17862,U555_ses0,1659909006711.24,syncPulse,{}
17863,U555_ses0,1659909007633.54,syncPulse,{}
17864,U555_ses0,1659909008747.02,syncPulse,{}
17867,U555_ses0,1659909009890.27,syncPulse,{}
17868,U555_ses0,1659909011066.68,syncPulse,{}
17870,U555_ses0,1659909012252.95,syncPulse,{}
17871,U555_ses0,1659909013322.24,syncPulse,{}
17872,U555_ses0,1659909014151.43,syncPulse,{}
17875,U555_ses0,1659909015263.67,syncPulse,{}
17879,U555_ses0,1659909016119.88,syncPulse,{}
17880,U555_ses0,1659909016945.17,syncPulse,{}
17881,U555_ses0,1659909017758.58,syncPulse,{}
17884,U555_ses0,1659909018615.88,syncPulse,{}
17885,U555_ses0,1659909019488.11,syncPulse,{}
17886,U555_ses0,1659909020322.31,syncPulse,{}
17887,U555_ses0,1659909021393.52,syncPulse,{}
17893,U555_ses0,1659909022324.11,syncPulse,{}
17894,U555_ses0,1659909023258.61,syncPulse,{}
17905,U555_ses0,1659909024111.91,syncPulse,{}
17906,U555_ses0,1659909025069.17,syncPulse,{}
17907,U555_ses0,1659909025889.48,syncPulse,{}
17917,U555_ses0,1659909026728.96,syncPulse,{}
17918,U555_ses0,1659909027699.47,syncPulse,{}
17919,U555_ses0,1659909028657.8,syncPulse,{}
17920,U555_ses0,1659909029810.35,syncPulse,{}
17921,U555_ses0,1659909030892.83,syncPulse,{}
17922,U555_ses0,1659909031789.2,syncPulse,{}
17923,U555_ses0,1659909032947.62,syncPulse,{}
17924,U555_ses0,1659909033931.0,syncPulse,{}
17925,U555_ses0,1659909034788.21,syncPulse,{}
17926,U555_ses0,1659909035932.61,syncPulse,{}
17930,U555_ses0,1659909036751.6,syncPulse,{}
17931,U555_ses0,1659909037581.96,syncPulse,{}
17932,U555_ses0,1659909038458.26,syncPulse,{}
17933,U555_ses0,1659909039642.56,syncPulse,{}
17934,U555_ses0,1659909040651.87,syncPulse,{}
17935,U555_ses0,1659909041843.21,syncPulse,{}
17936,U555_ses0,1659909042644.67,syncPulse,{}
17937,U555_ses0,1659909043634.09,syncPulse,{}
17938,U555_ses0,1659909044615.39,syncPulse,{}
17939,U555_ses0,1659909045609.71,syncPulse,{}
17940,U555_ses0,1659909046510.5,syncPulse,{}
17941,U555_ses0,1659909047637.71,syncPulse,{}
17942,U555_ses0,1659909048739.06,syncPulse,{}
17943,U555_ses0,1659909049735.24,syncPulse,{}
17944,U555_ses0,1659909050819.45,syncPulse,{}
17945,U555_ses0,1659909051756.85,syncPulse,{}
17946,U555_ses0,1659909052706.23,syncPulse,{}
17947,U555_ses0,1659909053665.54,syncPulse,{}
17948,U555_ses0,1659909054821.86,syncPulse,{}
17949,U555_ses0,1659909055956.26,syncPulse,{}
17979,U555_ses0,1659909056879.75,syncPulse,{}
18020,U555_ses0,1659909057967.97,syncPulse,{}
18058,U555_ses0,1659909058990.38,syncPulse,{}
18099,U555_ses0,1659909060111.81,syncPulse,{}
18136,U555_ses0,1659909061109.15,syncPulse,{}
18179,U555_ses0,1659909062260.35,syncPulse,{}
18215,U555_ses0,1659909063214.71,syncPulse,{}
18261,U555_ses0,1659909064405.94,syncPulse,{}
18292,U555_ses0,1659909065300.1,syncPulse,{}
18336,U555_ses0,1659909066389.31,syncPulse,{}
18377,U555_ses0,1659909067500.74,syncPulse,{}
18417,U555_ses0,1659909068547.16,syncPulse,{}
18457,U555_ses0,1659909069602.58,syncPulse,{}
18490,U555_ses0,1659909070514.81,syncPulse,{}
18520,U555_ses0,1659909071322.22,syncPulse,{}
18564,U555_ses0,1659909072505.69,syncPulse,{}
18609,U555_ses0,1659909073686.09,syncPulse,{}
18644,U555_ses0,1659909074574.53,syncPulse,{}
18673,U555_ses0,1659909075599.92,syncPulse,{}
18699,U555_ses0,1659909076680.31,syncPulse,{}
18722,U555_ses0,1659909077608.79,syncPulse,{}
18756,U555_ses0,1659909078754.24,syncPulse,{}
18786,U555_ses0,1659909079825.53,syncPulse,{}
18821,U555_ses0,1659909080988.93,syncPulse,{}
18852,U555_ses0,1659909082108.4,syncPulse,{}
18879,U555_ses0,1659909083019.87,syncPulse,{}
18910,U555_ses0,1659909084089.26,syncPulse,{}
18944,U555_ses0,1659909085251.45,syncPulse,{}
18968,U555_ses0,1659909086118.64,syncPulse,{}
19001,U555_ses0,1659909087063.33,syncPulse,{}
19034,U555_ses0,1659909088210.51,syncPulse,{}
19064,U555_ses0,1659909089209.63,syncPulse,{}
19096,U555_ses0,1659909090236.76,syncPulse,{}
19121,U555_ses0,1659909091158.98,syncPulse,{}
19150,U555_ses0,1659909092179.38,syncPulse,{}
19163,U555_ses0,1659909093108.88,syncPulse,{}
19164,U555_ses0,1659909094116.16,syncPulse,{}
19165,U555_ses0,1659909095071.48,syncPulse,{}
19166,U555_ses0,1659909096057.94,syncPulse,{}
19167,U555_ses0,1659909097115.43,syncPulse,{}
19168,U555_ses0,1659909098151.66,syncPulse,{}
19169,U555_ses0,1659909098961.85,syncPulse,{}
19170,U555_ses0,1659909099856.28,syncPulse,{}
19171,U555_ses0,1659909100948.71,syncPulse,{}
19172,U555_ses0,1659909102031.05,syncPulse,{}
19173,U555_ses0,1659909103085.25,syncPulse,{}
19174,U555_ses0,1659909103957.65,syncPulse,{}
19175,U555_ses0,1659909104946.99,syncPulse,{}
19176,U555_ses0,1659909105935.2,syncPulse,{}
19177,U555_ses0,1659909107036.53,syncPulse,{}
19178,U555_ses0,1659909107994.28,syncPulse,{}
19179,U555_ses0,1659909108854.72,syncPulse,{}
19180,U555_ses0,1659909109988.22,syncPulse,{}
19181,U555_ses0,1659909110863.53,syncPulse,{}
19182,U555_ses0,1659909111869.15,syncPulse,{}
19183,U555_ses0,1659909112847.45,syncPulse,{}
19184,U555_ses0,1659909113663.76,syncPulse,{}
19185,U555_ses0,1659909114723.07,syncPulse,{}
19186,U555_ses0,1659909115524.43,syncPulse,{}
19187,U555_ses0,1659909116410.82,syncPulse,{}
19220,U555_ses0,1659909117293.37,syncPulse,{}
19249,U555_ses0,1659909118284.6,syncPulse,{}
19265,U555_ses0,1659909119408.58,syncPulse,{}
19266,U555_ses0,1659909120558.83,syncPulse,{}
19267,U555_ses0,1659909121701.12,syncPulse,{}
19269,U555_ses0,1659909122613.39,syncPulse,{}
19271,U555_ses0,1659909123431.68,syncPulse,{}
19272,U555_ses0,1659909124364.16,syncPulse,{}
19273,U555_ses0,1659909125455.57,syncPulse,{}
19274,U555_ses0,1659909126533.79,syncPulse,{}
19275,U555_ses0,1659909127509.2,syncPulse,{}
19279,U555_ses0,1659909128534.52,syncPulse,{}
19326,U555_ses0,1659909129635.86,syncPulse,{}
19370,U555_ses0,1659909130803.24,syncPulse,{}
19400,U555_ses0,1659909131646.5,syncPulse,{}
19435,U555_ses0,1659909132564.83,syncPulse,{}
19474,U555_ses0,1659909133615.05,syncPulse,{}
19525,U555_ses0,1659909134794.25,syncPulse,{}
19555,U555_ses0,1659909135675.54,syncPulse,{}
19591,U555_ses0,1659909136539.86,syncPulse,{}
19620,U555_ses0,1659909137378.32,syncPulse,{}
19655,U555_ses0,1659909138258.82,syncPulse,{}
19693,U555_ses0,1659909139232.02,syncPulse,{}
19725,U555_ses0,1659909140197.48,syncPulse,{}
19773,U555_ses0,1659909141383.73,syncPulse,{}
19814,U555_ses0,1659909142470.11,syncPulse,{}
19858,U555_ses0,1659909143535.83,syncPulse,{}
19903,U555_ses0,1659909144487.16,syncPulse,{}
19946,U555_ses0,1659909145604.64,syncPulse,{}
19976,U555_ses0,1659909146446.01,syncPulse,{}
20014,U555_ses0,1659909147358.39,syncPulse,{}
20059,U555_ses0,1659909148506.81,syncPulse,{}
20091,U555_ses0,1659909149460.26,syncPulse,{}
20126,U555_ses0,1659909150360.72,syncPulse,{}
20163,U555_ses0,1659909151336.23,syncPulse,{}
20192,U555_ses0,1659909152180.58,syncPulse,{}
20227,U555_ses0,1659909153066.85,syncPulse,{}
20263,U555_ses0,1659909154011.28,syncPulse,{}
20303,U555_ses0,1659909155160.77,syncPulse,{}
20339,U555_ses0,1659909156130.1,syncPulse,{}
20377,U555_ses0,1659909157165.38,syncPulse,{}
20421,U555_ses0,1659909158305.75,syncPulse,{}
20467,U555_ses0,1659909159403.96,syncPulse,{}
20511,U555_ses0,1659909160514.19,syncPulse,{}
20543,U555_ses0,1659909161440.61,syncPulse,{}
20586,U555_ses0,1659909162573.09,syncPulse,{}
20624,U555_ses0,1659909163531.36,syncPulse,{}
20665,U555_ses0,1659909164697.58,syncPulse,{}
20698,U555_ses0,1659909165528.92,syncPulse,{}
20729,U555_ses0,1659909166415.13,syncPulse,{}
20773,U555_ses0,1659909167543.38,syncPulse,{}
20803,U555_ses0,1659909168380.62,syncPulse,{}
20839,U555_ses0,1659909169357.98,syncPulse,{}
20887,U555_ses0,1659909170495.68,syncPulse,{}
20917,U555_ses0,1659909171343.93,syncPulse,{}
20946,U555_ses0,1659909172145.19,syncPulse,{}
20977,U555_ses0,1659909172963.41,syncPulse,{}
21013,U555_ses0,1659909173920.69,syncPulse,{}
21058,U555_ses0,1659909175084.09,syncPulse,{}
21092,U555_ses0,1659909175940.48,syncPulse,{}
21139,U555_ses0,1659909176987.77,syncPulse,{}
21177,U555_ses0,1659909178055.21,syncPulse,{}
21214,U555_ses0,1659909179069.61,syncPulse,{}
21252,U555_ses0,1659909180119.0,syncPulse,{}
21290,U555_ses0,1659909181085.44,syncPulse,{}
21330,U555_ses0,1659909182112.83,syncPulse,{}
21365,U555_ses0,1659909182985.3,syncPulse,{}
21398,U555_ses0,1659909183986.77,syncPulse,{}
21400,U555_ses0,1659909184979.01,syncPulse,{}
21401,U555_ses0,1659909186178.27,syncPulse,{}
21402,U555_ses0,1659909187009.72,syncPulse,{}
21403,U555_ses0,1659909187915.93,syncPulse,{}
21404,U555_ses0,1659909188745.28,syncPulse,{}
21410,U555_ses0,1659909189856.78,syncPulse,{}
21411,U555_ses0,1659909190885.26,syncPulse,{}
21413,U555_ses0,1659909191782.75,syncPulse,{}
21414,U555_ses0,1659909192765.97,syncPulse,{}
21415,U555_ses0,1659909193829.31,syncPulse,{}
21416,U555_ses0,1659909194668.87,syncPulse,{}
21417,U555_ses0,1659909195523.19,syncPulse,{}
21420,U555_ses0,1659909196450.61,syncPulse,{}
21422,U555_ses0,1659909197549.96,syncPulse,{}
21423,U555_ses0,1659909198469.37,syncPulse,{}
21424,U555_ses0,1659909199499.85,syncPulse,{}
21425,U555_ses0,1659909200413.08,syncPulse,{}
21426,U555_ses0,1659909201287.48,syncPulse,{}
21433,U555_ses0,1659909202258.52,syncPulse,{}
21434,U555_ses0,1659909203275.07,syncPulse,{}
21445,U555_ses0,1659909204127.31,syncPulse,{}
21446,U555_ses0,1659909205100.76,syncPulse,{}
21456,U555_ses0,1659909205927.07,syncPulse,{}
21457,U555_ses0,1659909207055.29,syncPulse,{}
21458,U555_ses0,1659909208035.68,syncPulse,{}
21459,U555_ses0,1659909209129.03,syncPulse,{}
21460,U555_ses0,1659909210251.39,syncPulse,{}
21461,U555_ses0,1659909211419.79,syncPulse,{}
21462,U555_ses0,1659909212346.02,syncPulse,{}
21463,U555_ses0,1659909213193.37,syncPulse,{}
21464,U555_ses0,1659909214137.59,syncPulse,{}
21465,U555_ses0,1659909215236.02,syncPulse,{}
21492,U555_ses0,1659909216296.29,syncPulse,{}
21534,U555_ses0,1659909217452.52,syncPulse,{}
21570,U555_ses0,1659909218425.97,syncPulse,{}
21604,U555_ses0,1659909219258.46,syncPulse,{}
21634,U555_ses0,1659909220112.71,syncPulse,{}
21672,U555_ses0,1659909221135.13,syncPulse,{}
21701,U555_ses0,1659909221942.94,syncPulse,{}
21744,U555_ses0,1659909223009.2,syncPulse,{}
21776,U555_ses0,1659909223917.68,syncPulse,{}
21820,U555_ses0,1659909225068.18,syncPulse,{}
21858,U555_ses0,1659909226086.48,syncPulse,{}
21894,U555_ses0,1659909227041.81,syncPulse,{}
21926,U555_ses0,1659909227959.26,syncPulse,{}
21973,U555_ses0,1659909229068.52,syncPulse,{}
22013,U555_ses0,1659909230196.7,syncPulse,{}
22057,U555_ses0,1659909231344.87,syncPulse,{}
22093,U555_ses0,1659909232292.43,syncPulse,{}
22135,U555_ses0,1659909233475.72,syncPulse,{}
22169,U555_ses0,1659909234411.98,syncPulse,{}
22206,U555_ses0,1659909235303.23,syncPulse,{}
22237,U555_ses0,1659909236159.52,syncPulse,{}
22278,U555_ses0,1659909237214.74,syncPulse,{}
22313,U555_ses0,1659909238163.94,syncPulse,{}
22349,U555_ses0,1659909238983.18,syncPulse,{}
22389,U555_ses0,1659909240155.49,syncPulse,{}
22424,U555_ses0,1659909241057.76,syncPulse,{}
22465,U555_ses0,1659909242184.04,syncPulse,{}
22500,U555_ses0,1659909243119.24,syncPulse,{}
22547,U555_ses0,1659909244307.52,syncPulse,{}
22587,U555_ses0,1659909245367.77,syncPulse,{}
22639,U555_ses0,1659909246539.9,syncPulse,{}
22677,U555_ses0,1659909247475.21,syncPulse,{}
22713,U555_ses0,1659909248394.5,syncPulse,{}
22749,U555_ses0,1659909249334.73,syncPulse,{}
22788,U555_ses0,1659909250328.93,syncPulse,{}
22824,U555_ses0,1659909251299.26,syncPulse,{}
22857,U555_ses0,1659909252224.69,syncPulse,{}
22890,U555_ses0,1659909253111.94,syncPulse,{}
22927,U555_ses0,1659909254087.32,syncPulse,{}
22965,U555_ses0,1659909255178.57,syncPulse,{}
23000,U555_ses0,1659909256045.77,syncPulse,{}
23039,U555_ses0,1659909257150.04,syncPulse,{}
23074,U555_ses0,1659909258057.5,syncPulse,{}
23105,U555_ses0,1659909258958.81,syncPulse,{}
23149,U555_ses0,1659909260114.33,syncPulse,{}
23188,U555_ses0,1659909261184.65,syncPulse,{}
23225,U555_ses0,1659909262194.85,syncPulse,{}
23269,U555_ses0,1659909263265.09,syncPulse,{}
23312,U555_ses0,1659909264430.27,syncPulse,{}
23356,U555_ses0,1659909265604.67,syncPulse,{}
23393,U555_ses0,1659909266624.99,syncPulse,{}
23429,U555_ses0,1659909267567.5,syncPulse,{}
23472,U555_ses0,1659909268678.73,syncPulse,{}
23507,U555_ses0,1659909269531.1,syncPulse,{}
23547,U555_ses0,1659909270573.32,syncPulse,{}
23579,U555_ses0,1659909271378.84,syncPulse,{}
23617,U555_ses0,1659909272386.0,syncPulse,{}
23654,U555_ses0,1659909273340.3,syncPulse,{}
23685,U555_ses0,1659909274199.76,syncPulse,{}
23730,U555_ses0,1659909275352.15,syncPulse,{}
23769,U555_ses0,1659909276447.4,syncPulse,{}
23813,U555_ses0,1659909277518.79,syncPulse,{}
23854,U555_ses0,1659909278596.06,syncPulse,{}
23871,U555_ses0,1659909279644.26,syncPulse,{}
23872,U555_ses0,1659909280822.45,syncPulse,{}
23873,U555_ses0,1659909281704.77,syncPulse,{}
23874,U555_ses0,1659909282540.96,syncPulse,{}
23875,U555_ses0,1659909283718.24,syncPulse,{}
23876,U555_ses0,1659909284632.59,syncPulse,{}
23882,U555_ses0,1659909285590.88,syncPulse,{}
23883,U555_ses0,1659909286613.36,syncPulse,{}
23884,U555_ses0,1659909287473.86,syncPulse,{}
23885,U555_ses0,1659909288481.34,syncPulse,{}
23886,U555_ses0,1659909289525.67,syncPulse,{}
23887,U555_ses0,1659909290350.16,syncPulse,{}
23888,U555_ses0,1659909291302.68,syncPulse,{}
23889,U555_ses0,1659909292250.15,syncPulse,{}
23890,U555_ses0,1659909293098.47,syncPulse,{}
23891,U555_ses0,1659909293962.88,syncPulse,{}
23892,U555_ses0,1659909294865.27,syncPulse,{}
23893,U555_ses0,1659909295956.78,syncPulse,{}
23894,U555_ses0,1659909296812.2,syncPulse,{}
23895,U555_ses0,1659909297782.61,syncPulse,{}
23896,U555_ses0,1659909298597.13,syncPulse,{}
23897,U555_ses0,1659909299436.6,syncPulse,{}
23903,U555_ses0,1659909300465.7,syncPulse,{}
23904,U555_ses0,1659909301489.97,syncPulse,{}
23905,U555_ses0,1659909302356.56,syncPulse,{}
23906,U555_ses0,1659909303455.04,syncPulse,{}
23907,U555_ses0,1659909304445.3,syncPulse,{}
23908,U555_ses0,1659909305608.61,syncPulse,{}
23909,U555_ses0,1659909306779.85,syncPulse,{}
23910,U555_ses0,1659909307607.11,syncPulse,{}
23911,U555_ses0,1659909308630.43,syncPulse,{}
23912,U555_ses0,1659909309825.63,syncPulse,{}
23913,U555_ses0,1659909310820.93,syncPulse,{}
23914,U555_ses0,1659909311647.35,syncPulse,{}
23915,U555_ses0,1659909312706.69,syncPulse,{}
23916,U555_ses0,1659909313629.01,syncPulse,{}
23917,U555_ses0,1659909314701.27,syncPulse,{}
23918,U555_ses0,1659909315735.56,syncPulse,{}
23919,U555_ses0,1659909316768.97,syncPulse,{}
23920,U555_ses0,1659909317724.5,syncPulse,{}
23921,U555_ses0,1659909318732.0,syncPulse,{}
23922,U555_ses0,1659909319683.38,syncPulse,{}
23923,U555_ses0,1659909320645.36,syncPulse,{}
23940,U555_ses0,1659909321781.6,syncPulse,{}
23941,U555_ses0,1659909322648.02,syncPulse,{}
23949,U555_ses0,1659909323476.53,syncPulse,{}
23950,U555_ses0,1659909324366.92,syncPulse,{}
23951,U555_ses0,1659909325423.23,syncPulse,{}
23952,U555_ses0,1659909326381.7,syncPulse,{}
23955,U555_ses0,1659909327272.26,syncPulse,{}
23956,U555_ses0,1659909328429.74,syncPulse,{}
23957,U555_ses0,1659909329290.07,syncPulse,{}
23958,U555_ses0,1659909330330.39,syncPulse,{}
23959,U555_ses0,1659909331230.65,syncPulse,{}
23960,U555_ses0,1659909332292.85,syncPulse,{}
24014,U555_ses0,1659909333301.61,syncPulse,{}
24068,U555_ses0,1659909334251.92,syncPulse,{}
24138,U555_ses0,1659909335310.22,syncPulse,{}
24204,U555_ses0,1659909336479.41,syncPulse,{}
24262,U555_ses0,1659909337357.63,syncPulse,{}
